sec , time , count(in)(line0) , count(out)(line0) , total_count(in)(line0) , total_count(out)(line0)
385 , 2023-07-05 11:31:44.346317 , 0 , 0 , 41 , 57
386 , 2023-07-05 11:31:46.003393 , 0 , 0 , 41 , 57
387 , 2023-07-05 11:31:47.641717 , 0 , 0 , 41 , 57
388 , 2023-07-05 11:31:49.280695 , 0 , 0 , 41 , 57
389 , 2023-07-05 11:31:50.951783 , 0 , 0 , 41 , 57
390 , 2023-07-05 11:31:52.586585 , 0 , 0 , 41 , 57
391 , 2023-07-05 11:31:54.221572 , 0 , 1 , 41 , 58
392 , 2023-07-05 11:31:55.852290 , 0 , 1 , 41 , 59
393 , 2023-07-05 11:31:57.489468 , 0 , 1 , 41 , 60
394 , 2023-07-05 11:31:59.139546 , 0 , 1 , 41 , 61
395 , 2023-07-05 11:32:00.806560 , 0 , 2 , 41 , 63
396 , 2023-07-05 11:32:02.468784 , 0 , 0 , 41 , 63
397 , 2023-07-05 11:32:04.127411 , 0 , 0 , 41 , 63
398 , 2023-07-05 11:32:05.809455 , 0 , 0 , 41 , 63
399 , 2023-07-05 11:32:07.484416 , 0 , 0 , 41 , 63
400 , 2023-07-05 11:32:09.117496 , 0 , 0 , 41 , 63
401 , 2023-07-05 11:32:10.780905 , 0 , 0 , 41 , 63
402 , 2023-07-05 11:32:12.448512 , 0 , 0 , 41 , 63
403 , 2023-07-05 11:32:14.300957 , 0 , 0 , 41 , 63
404 , 2023-07-05 11:32:16.007242 , 0 , 0 , 41 , 63
405 , 2023-07-05 11:32:17.683480 , 0 , 1 , 41 , 64
406 , 2023-07-05 11:32:19.384854 , 0 , 0 , 41 , 64
407 , 2023-07-05 11:32:22.114996 , 0 , 1 , 41 , 65
408 , 2023-07-05 11:32:23.815520 , 0 , 0 , 41 , 65
409 , 2023-07-05 11:32:26.157096 , 0 , 0 , 41 , 65
410 , 2023-07-05 11:32:27.897732 , 0 , 0 , 41 , 65
411 , 2023-07-05 11:32:29.663020 , 1 , 0 , 42 , 65
412 , 2023-07-05 11:32:31.412525 , 0 , 0 , 42 , 65
413 , 2023-07-05 11:32:33.139101 , 0 , 0 , 42 , 65
414 , 2023-07-05 11:32:34.826757 , 0 , 0 , 42 , 65
415 , 2023-07-05 11:32:36.506721 , 0 , 0 , 42 , 65
416 , 2023-07-05 11:32:38.194378 , 0 , 0 , 42 , 65
417 , 2023-07-05 11:32:39.855020 , 0 , 0 , 42 , 65
418 , 2023-07-05 11:32:41.571831 , 0 , 0 , 42 , 65
419 , 2023-07-05 11:32:43.266099 , 0 , 2 , 42 , 67
420 , 2023-07-05 11:32:44.935511 , 0 , 2 , 42 , 69
421 , 2023-07-05 11:32:46.631048 , 0 , 2 , 42 , 71
422 , 2023-07-05 11:32:48.324152 , 0 , 0 , 42 , 71
423 , 2023-07-05 11:32:50.093650 , 0 , 2 , 42 , 73
424 , 2023-07-05 11:32:51.869511 , 0 , 0 , 42 , 73
