sec , time , count(in)(line0) , count(out)(line0) , total_count(in)(line0) , total_count(out)(line0)
385 , 2023-07-25 13:00:12.494427 , 0 , 0 , 24 , 12
386 , 2023-07-25 13:00:16.244639 , 0 , 0 , 24 , 12
387 , 2023-07-25 13:00:19.998030 , 0 , 0 , 24 , 12
388 , 2023-07-25 13:00:23.766219 , 0 , 0 , 24 , 12
389 , 2023-07-25 13:00:27.500325 , 0 , 0 , 24 , 12
390 , 2023-07-25 13:00:31.515883 , 0 , 0 , 24 , 12
391 , 2023-07-25 13:00:35.752290 , 0 , 0 , 24 , 12
392 , 2023-07-25 13:00:39.666456 , 0 , 0 , 24 , 12
393 , 2023-07-25 13:00:43.646325 , 0 , 0 , 24 , 12
394 , 2023-07-25 13:00:47.512377 , 0 , 0 , 24 , 12
395 , 2023-07-25 13:00:51.296403 , 0 , 0 , 24 , 12
396 , 2023-07-25 13:00:55.022569 , 0 , 0 , 24 , 12
397 , 2023-07-25 13:00:58.778565 , 0 , 0 , 24 , 12
398 , 2023-07-25 13:01:02.533473 , 0 , 0 , 24 , 12
399 , 2023-07-25 13:01:06.263263 , 0 , 0 , 24 , 12
400 , 2023-07-25 13:01:09.980236 , 0 , 0 , 24 , 12
401 , 2023-07-25 13:01:13.770321 , 0 , 0 , 24 , 12
402 , 2023-07-25 13:01:17.769888 , 0 , 0 , 24 , 12
403 , 2023-07-25 13:01:21.637756 , 0 , 0 , 24 , 12
404 , 2023-07-25 13:01:25.357522 , 0 , 0 , 24 , 12
405 , 2023-07-25 13:01:29.153309 , 0 , 0 , 24 , 12
406 , 2023-07-25 13:01:33.240143 , 0 , 0 , 24 , 12
407 , 2023-07-25 13:01:37.057203 , 0 , 0 , 24 , 12
408 , 2023-07-25 13:01:40.837137 , 0 , 0 , 24 , 12
409 , 2023-07-25 13:01:44.615677 , 0 , 0 , 24 , 12
410 , 2023-07-25 13:01:48.454646 , 0 , 0 , 24 , 12
411 , 2023-07-25 13:01:52.464283 , 0 , 0 , 24 , 12
412 , 2023-07-25 13:01:56.497334 , 0 , 0 , 24 , 12
413 , 2023-07-25 13:02:00.426873 , 0 , 0 , 24 , 12
414 , 2023-07-25 13:02:04.430820 , 0 , 0 , 24 , 12
415 , 2023-07-25 13:02:08.441643 , 0 , 0 , 24 , 12
416 , 2023-07-25 13:02:12.439101 , 0 , 0 , 24 , 12
417 , 2023-07-25 13:02:16.385450 , 0 , 0 , 24 , 12
418 , 2023-07-25 13:02:20.436823 , 0 , 0 , 24 , 12
419 , 2023-07-25 13:02:24.396183 , 0 , 0 , 24 , 12
420 , 2023-07-25 13:02:28.349144 , 0 , 0 , 24 , 12
421 , 2023-07-25 13:02:32.431822 , 0 , 0 , 24 , 12
422 , 2023-07-25 13:02:36.264151 , 0 , 0 , 24 , 12
423 , 2023-07-25 13:02:40.598053 , 0 , 0 , 24 , 12
424 , 2023-07-25 13:02:44.688625 , 0 , 0 , 24 , 12
425 , 2023-07-25 13:02:48.593200 , 0 , 0 , 24 , 12
426 , 2023-07-25 13:02:52.341612 , 0 , 0 , 24 , 12
427 , 2023-07-25 13:02:56.056886 , 0 , 0 , 24 , 12
428 , 2023-07-25 13:02:59.840155 , 0 , 0 , 24 , 12
429 , 2023-07-25 13:03:03.757774 , 0 , 0 , 24 , 12
430 , 2023-07-25 13:03:07.573048 , 0 , 0 , 24 , 12
431 , 2023-07-25 13:03:11.292303 , 0 , 0 , 24 , 12
432 , 2023-07-25 13:03:15.093842 , 0 , 0 , 24 , 12
433 , 2023-07-25 13:03:18.928376 , 0 , 0 , 24 , 12
434 , 2023-07-25 13:03:22.849590 , 0 , 0 , 24 , 12
435 , 2023-07-25 13:03:26.745228 , 0 , 0 , 24 , 12
436 , 2023-07-25 13:03:30.601285 , 0 , 0 , 24 , 12
437 , 2023-07-25 13:03:34.427483 , 0 , 0 , 24 , 12
438 , 2023-07-25 13:03:38.179353 , 0 , 0 , 24 , 12
439 , 2023-07-25 13:03:41.992894 , 0 , 0 , 24 , 12
440 , 2023-07-25 13:03:45.768989 , 0 , 0 , 24 , 12
441 , 2023-07-25 13:03:49.503619 , 0 , 0 , 24 , 12
442 , 2023-07-25 13:03:53.256741 , 0 , 0 , 24 , 12
443 , 2023-07-25 13:03:57.017776 , 0 , 0 , 24 , 12
444 , 2023-07-25 13:04:00.752157 , 0 , 0 , 24 , 12
445 , 2023-07-25 13:04:04.515426 , 0 , 0 , 24 , 12
446 , 2023-07-25 13:04:08.335409 , 0 , 0 , 24 , 12
447 , 2023-07-25 13:04:12.180888 , 0 , 0 , 24 , 12
448 , 2023-07-25 13:04:15.953479 , 0 , 0 , 24 , 12
449 , 2023-07-25 13:04:19.687882 , 0 , 0 , 24 , 12
450 , 2023-07-25 13:04:23.385098 , 0 , 0 , 24 , 12
451 , 2023-07-25 13:04:27.061574 , 0 , 0 , 24 , 12
452 , 2023-07-25 13:04:30.795754 , 0 , 0 , 24 , 12
453 , 2023-07-25 13:04:34.539205 , 0 , 0 , 24 , 12
454 , 2023-07-25 13:04:38.334597 , 0 , 0 , 24 , 12
455 , 2023-07-25 13:04:42.249108 , 0 , 0 , 24 , 12
456 , 2023-07-25 13:04:46.350634 , 0 , 0 , 24 , 12
457 , 2023-07-25 13:04:51.278968 , 0 , 0 , 24 , 12
458 , 2023-07-25 13:04:56.602919 , 0 , 0 , 24 , 12
459 , 2023-07-25 13:05:01.398362 , 0 , 0 , 24 , 12
460 , 2023-07-25 13:05:05.713079 , 0 , 0 , 24 , 12
461 , 2023-07-25 13:05:10.164230 , 0 , 0 , 24 , 12
462 , 2023-07-25 13:05:15.099257 , 0 , 0 , 24 , 12
463 , 2023-07-25 13:05:19.417821 , 0 , 0 , 24 , 12
464 , 2023-07-25 13:05:24.740827 , 0 , 0 , 24 , 12
465 , 2023-07-25 13:05:29.457902 , 0 , 0 , 24 , 12
466 , 2023-07-25 13:05:34.050807 , 0 , 0 , 24 , 12
467 , 2023-07-25 13:05:38.182018 , 0 , 0 , 24 , 12
468 , 2023-07-25 13:05:42.597023 , 0 , 0 , 24 , 12
469 , 2023-07-25 13:05:46.883386 , 0 , 0 , 24 , 12
470 , 2023-07-25 13:05:51.359243 , 0 , 0 , 24 , 12
471 , 2023-07-25 13:05:55.795079 , 0 , 0 , 24 , 12
472 , 2023-07-25 13:06:00.744871 , 0 , 0 , 24 , 12
473 , 2023-07-25 13:06:05.862202 , 0 , 0 , 24 , 12
474 , 2023-07-25 13:06:10.728868 , 0 , 0 , 24 , 12
475 , 2023-07-25 13:06:15.775776 , 0 , 0 , 24 , 12
476 , 2023-07-25 13:06:20.325002 , 0 , 0 , 24 , 12
477 , 2023-07-25 13:06:24.744304 , 0 , 0 , 24 , 12
478 , 2023-07-25 13:06:29.321105 , 0 , 0 , 24 , 12
479 , 2023-07-25 13:06:33.657981 , 0 , 0 , 24 , 12
480 , 2023-07-25 13:06:37.941094 , 0 , 0 , 24 , 12
481 , 2023-07-25 13:06:42.279331 , 0 , 0 , 24 , 12
482 , 2023-07-25 13:06:46.591506 , 0 , 0 , 24 , 12
483 , 2023-07-25 13:06:51.246952 , 0 , 0 , 24 , 12
484 , 2023-07-25 13:06:55.671818 , 0 , 0 , 24 , 12
485 , 2023-07-25 13:07:00.020583 , 0 , 0 , 24 , 12
486 , 2023-07-25 13:07:04.355160 , 0 , 0 , 24 , 12
487 , 2023-07-25 13:07:08.779856 , 0 , 0 , 24 , 12
488 , 2023-07-25 13:07:13.204034 , 0 , 0 , 24 , 12
489 , 2023-07-25 13:07:17.639269 , 0 , 0 , 24 , 12
490 , 2023-07-25 13:07:22.042920 , 0 , 0 , 24 , 12
491 , 2023-07-25 13:07:26.399148 , 0 , 0 , 24 , 12
492 , 2023-07-25 13:07:30.850708 , 0 , 0 , 24 , 12
493 , 2023-07-25 13:07:35.265865 , 0 , 0 , 24 , 12
494 , 2023-07-25 13:07:39.701134 , 0 , 0 , 24 , 12
495 , 2023-07-25 13:07:44.182451 , 0 , 0 , 24 , 12
496 , 2023-07-25 13:07:48.524213 , 1 , 0 , 25 , 12
497 , 2023-07-25 13:07:52.885159 , 0 , 0 , 25 , 12
498 , 2023-07-25 13:07:57.294601 , 1 , 0 , 26 , 12
499 , 2023-07-25 13:08:01.660167 , 0 , 0 , 26 , 12
500 , 2023-07-25 13:08:06.048118 , 0 , 0 , 26 , 12
501 , 2023-07-25 13:08:10.448250 , 0 , 0 , 26 , 12
502 , 2023-07-25 13:08:14.849357 , 0 , 0 , 26 , 12
503 , 2023-07-25 13:08:19.181061 , 0 , 0 , 26 , 12
504 , 2023-07-25 13:08:23.576516 , 0 , 0 , 26 , 12
505 , 2023-07-25 13:08:27.885749 , 0 , 0 , 26 , 12
506 , 2023-07-25 13:08:32.206213 , 0 , 0 , 26 , 12
507 , 2023-07-25 13:08:36.499006 , 0 , 0 , 26 , 12
508 , 2023-07-25 13:08:40.781952 , 0 , 0 , 26 , 12
509 , 2023-07-25 13:08:45.141382 , 0 , 0 , 26 , 12
510 , 2023-07-25 13:08:49.480597 , 0 , 0 , 26 , 12
511 , 2023-07-25 13:08:53.939115 , 0 , 0 , 26 , 12
512 , 2023-07-25 13:08:58.302925 , 0 , 0 , 26 , 12
513 , 2023-07-25 13:09:02.635901 , 0 , 0 , 26 , 12
514 , 2023-07-25 13:09:06.922659 , 0 , 0 , 26 , 12
515 , 2023-07-25 13:09:11.270831 , 0 , 0 , 26 , 12
516 , 2023-07-25 13:09:15.617943 , 0 , 0 , 26 , 12
517 , 2023-07-25 13:09:19.902517 , 0 , 0 , 26 , 12
518 , 2023-07-25 13:09:24.229122 , 0 , 0 , 26 , 12
519 , 2023-07-25 13:09:28.495703 , 0 , 0 , 26 , 12
520 , 2023-07-25 13:09:32.859146 , 0 , 0 , 26 , 12
521 , 2023-07-25 13:09:37.162796 , 0 , 0 , 26 , 12
522 , 2023-07-25 13:09:41.663260 , 0 , 0 , 26 , 12
523 , 2023-07-25 13:09:46.029379 , 0 , 0 , 26 , 12
524 , 2023-07-25 13:09:50.402174 , 0 , 0 , 26 , 12
525 , 2023-07-25 13:09:54.767776 , 0 , 0 , 26 , 12
526 , 2023-07-25 13:09:59.363398 , 0 , 0 , 26 , 12
527 , 2023-07-25 13:10:03.952074 , 0 , 0 , 26 , 12
528 , 2023-07-25 13:10:08.379461 , 0 , 0 , 26 , 12
529 , 2023-07-25 13:10:12.910625 , 0 , 0 , 26 , 12
530 , 2023-07-25 13:10:17.975287 , 0 , 0 , 26 , 12
531 , 2023-07-25 13:10:22.589285 , 0 , 0 , 26 , 12
532 , 2023-07-25 13:10:28.456176 , 0 , 0 , 26 , 12
533 , 2023-07-25 13:10:33.943794 , 0 , 0 , 26 , 12
534 , 2023-07-25 13:10:38.734085 , 0 , 0 , 26 , 12
535 , 2023-07-25 13:10:43.591627 , 0 , 0 , 26 , 12
536 , 2023-07-25 13:10:48.915768 , 0 , 0 , 26 , 12
537 , 2023-07-25 13:10:54.270829 , 0 , 0 , 26 , 12
538 , 2023-07-25 13:10:59.980878 , 0 , 0 , 26 , 12
539 , 2023-07-25 13:11:04.458252 , 0 , 0 , 26 , 12
540 , 2023-07-25 13:11:08.563090 , 0 , 0 , 26 , 12
541 , 2023-07-25 13:11:12.405603 , 0 , 0 , 26 , 12
542 , 2023-07-25 13:11:16.219566 , 0 , 0 , 26 , 12
543 , 2023-07-25 13:11:19.975822 , 0 , 0 , 26 , 12
544 , 2023-07-25 13:11:23.725432 , 0 , 0 , 26 , 12
545 , 2023-07-25 13:11:28.209259 , 0 , 0 , 26 , 12
546 , 2023-07-25 13:11:32.578494 , 0 , 0 , 26 , 12
547 , 2023-07-25 13:11:36.907829 , 0 , 0 , 26 , 12
548 , 2023-07-25 13:11:41.248657 , 0 , 0 , 26 , 12
549 , 2023-07-25 13:11:45.686313 , 0 , 0 , 26 , 12
550 , 2023-07-25 13:11:49.996952 , 0 , 0 , 26 , 12
551 , 2023-07-25 13:11:54.254614 , 0 , 0 , 26 , 12
552 , 2023-07-25 13:11:58.747422 , 0 , 0 , 26 , 12
553 , 2023-07-25 13:12:03.122683 , 0 , 0 , 26 , 12
554 , 2023-07-25 13:12:07.499047 , 0 , 0 , 26 , 12
555 , 2023-07-25 13:12:11.770875 , 0 , 0 , 26 , 12
556 , 2023-07-25 13:12:16.083778 , 0 , 0 , 26 , 12
557 , 2023-07-25 13:12:20.325015 , 0 , 0 , 26 , 12
558 , 2023-07-25 13:12:24.601726 , 0 , 0 , 26 , 12
559 , 2023-07-25 13:12:29.002499 , 0 , 0 , 26 , 12
560 , 2023-07-25 13:12:33.463143 , 0 , 0 , 26 , 12
561 , 2023-07-25 13:12:37.791996 , 0 , 0 , 26 , 12
562 , 2023-07-25 13:12:42.162629 , 0 , 0 , 26 , 12
563 , 2023-07-25 13:12:46.501596 , 0 , 0 , 26 , 12
564 , 2023-07-25 13:12:50.842434 , 1 , 0 , 27 , 12
565 , 2023-07-25 13:12:55.170773 , 1 , 0 , 28 , 12
566 , 2023-07-25 13:12:59.515452 , 0 , 0 , 28 , 12
567 , 2023-07-25 13:13:03.918872 , 0 , 0 , 28 , 12
568 , 2023-07-25 13:13:08.248902 , 0 , 0 , 28 , 12
569 , 2023-07-25 13:13:12.622883 , 0 , 0 , 28 , 12
570 , 2023-07-25 13:13:17.044738 , 0 , 0 , 28 , 12
571 , 2023-07-25 13:13:21.400037 , 0 , 0 , 28 , 12
572 , 2023-07-25 13:13:25.829055 , 0 , 0 , 28 , 12
573 , 2023-07-25 13:13:30.190674 , 0 , 0 , 28 , 12
574 , 2023-07-25 13:13:34.756131 , 0 , 0 , 28 , 12
575 , 2023-07-25 13:13:39.183228 , 0 , 0 , 28 , 12
576 , 2023-07-25 13:13:43.589958 , 0 , 0 , 28 , 12
577 , 2023-07-25 13:13:47.979560 , 0 , 0 , 28 , 12
578 , 2023-07-25 13:13:52.371891 , 0 , 0 , 28 , 12
579 , 2023-07-25 13:13:56.852428 , 0 , 0 , 28 , 12
580 , 2023-07-25 13:14:01.367663 , 0 , 0 , 28 , 12
581 , 2023-07-25 13:14:05.816228 , 0 , 0 , 28 , 12
582 , 2023-07-25 13:14:10.186579 , 0 , 0 , 28 , 12
583 , 2023-07-25 13:14:14.542145 , 0 , 0 , 28 , 12
584 , 2023-07-25 13:14:18.951229 , 0 , 0 , 28 , 12
585 , 2023-07-25 13:14:23.336093 , 0 , 0 , 28 , 12
586 , 2023-07-25 13:14:27.699839 , 0 , 0 , 28 , 12
587 , 2023-07-25 13:14:32.108227 , 0 , 0 , 28 , 12
588 , 2023-07-25 13:14:36.512093 , 0 , 0 , 28 , 12
589 , 2023-07-25 13:14:40.865446 , 0 , 0 , 28 , 12
590 , 2023-07-25 13:14:45.282061 , 0 , 0 , 28 , 12
591 , 2023-07-25 13:14:49.615993 , 0 , 0 , 28 , 12
592 , 2023-07-25 13:14:53.912960 , 0 , 0 , 28 , 12
593 , 2023-07-25 13:14:58.285758 , 0 , 0 , 28 , 12
594 , 2023-07-25 13:15:02.641756 , 0 , 0 , 28 , 12
595 , 2023-07-25 13:15:07.157305 , 0 , 0 , 28 , 12
596 , 2023-07-25 13:15:11.666928 , 0 , 0 , 28 , 12
597 , 2023-07-25 13:15:16.019065 , 0 , 0 , 28 , 12
598 , 2023-07-25 13:15:20.360094 , 0 , 0 , 28 , 12
599 , 2023-07-25 13:15:24.760516 , 0 , 0 , 28 , 12
600 , 2023-07-25 13:15:29.186224 , 1 , 0 , 29 , 12
601 , 2023-07-25 13:15:33.582165 , 0 , 0 , 29 , 12
602 , 2023-07-25 13:15:38.016385 , 0 , 0 , 29 , 12
603 , 2023-07-25 13:15:42.414674 , 1 , 0 , 30 , 12
604 , 2023-07-25 13:15:46.801600 , 0 , 0 , 30 , 12
605 , 2023-07-25 13:15:51.222739 , 0 , 0 , 30 , 12
606 , 2023-07-25 13:15:55.613738 , 0 , 0 , 30 , 12
607 , 2023-07-25 13:16:00.075703 , 0 , 0 , 30 , 12
608 , 2023-07-25 13:16:04.509534 , 0 , 0 , 30 , 12
609 , 2023-07-25 13:16:08.960951 , 0 , 0 , 30 , 12
610 , 2023-07-25 13:16:13.480317 , 0 , 0 , 30 , 12
611 , 2023-07-25 13:16:17.508357 , 0 , 0 , 30 , 12
612 , 2023-07-25 13:16:21.340109 , 0 , 0 , 30 , 12
613 , 2023-07-25 13:16:25.107929 , 0 , 0 , 30 , 12
614 , 2023-07-25 13:16:28.879804 , 0 , 0 , 30 , 12
615 , 2023-07-25 13:16:32.640251 , 0 , 0 , 30 , 12
616 , 2023-07-25 13:16:36.396305 , 0 , 0 , 30 , 12
617 , 2023-07-25 13:16:40.151564 , 0 , 0 , 30 , 12
618 , 2023-07-25 13:16:43.966181 , 0 , 0 , 30 , 12
619 , 2023-07-25 13:16:47.831025 , 0 , 0 , 30 , 12
620 , 2023-07-25 13:16:51.629193 , 0 , 0 , 30 , 12
621 , 2023-07-25 13:16:55.416780 , 0 , 0 , 30 , 12
622 , 2023-07-25 13:16:59.194729 , 0 , 0 , 30 , 12
623 , 2023-07-25 13:17:02.956876 , 0 , 0 , 30 , 12
624 , 2023-07-25 13:17:06.822399 , 0 , 0 , 30 , 12
625 , 2023-07-25 13:17:10.604046 , 0 , 0 , 30 , 12
626 , 2023-07-25 13:17:14.419302 , 0 , 0 , 30 , 12
627 , 2023-07-25 13:17:18.215889 , 0 , 0 , 30 , 12
628 , 2023-07-25 13:17:22.006369 , 0 , 0 , 30 , 12
629 , 2023-07-25 13:17:25.779394 , 0 , 0 , 30 , 12
630 , 2023-07-25 13:17:29.578584 , 0 , 0 , 30 , 12
631 , 2023-07-25 13:17:33.351342 , 0 , 0 , 30 , 12
632 , 2023-07-25 13:17:37.115425 , 0 , 0 , 30 , 12
633 , 2023-07-25 13:17:40.895675 , 0 , 0 , 30 , 12
634 , 2023-07-25 13:17:44.760744 , 0 , 0 , 30 , 12
635 , 2023-07-25 13:17:48.552482 , 0 , 0 , 30 , 12
636 , 2023-07-25 13:17:52.320088 , 0 , 0 , 30 , 12
637 , 2023-07-25 13:17:56.091877 , 0 , 0 , 30 , 12
638 , 2023-07-25 13:17:59.877305 , 1 , 0 , 31 , 12
639 , 2023-07-25 13:18:03.670187 , 0 , 0 , 31 , 12
640 , 2023-07-25 13:18:07.479010 , 0 , 0 , 31 , 12
641 , 2023-07-25 13:18:11.241842 , 1 , 0 , 32 , 12
642 , 2023-07-25 13:18:15.014778 , 0 , 0 , 32 , 12
643 , 2023-07-25 13:18:18.757495 , 0 , 0 , 32 , 12
644 , 2023-07-25 13:18:22.631871 , 0 , 0 , 32 , 12
645 , 2023-07-25 13:18:26.397266 , 0 , 0 , 32 , 12
646 , 2023-07-25 13:18:30.158692 , 1 , 0 , 33 , 12
647 , 2023-07-25 13:18:33.887980 , 0 , 0 , 33 , 12
648 , 2023-07-25 13:18:37.647486 , 0 , 0 , 33 , 12
649 , 2023-07-25 13:18:41.438154 , 0 , 0 , 33 , 12
650 , 2023-07-25 13:18:45.233389 , 0 , 0 , 33 , 12
651 , 2023-07-25 13:18:49.002892 , 0 , 0 , 33 , 12
652 , 2023-07-25 13:18:52.792832 , 0 , 0 , 33 , 12
653 , 2023-07-25 13:18:56.567659 , 0 , 0 , 33 , 12
654 , 2023-07-25 13:19:00.339815 , 0 , 0 , 33 , 12
655 , 2023-07-25 13:19:04.111672 , 0 , 0 , 33 , 12
656 , 2023-07-25 13:19:07.981285 , 0 , 0 , 33 , 12
657 , 2023-07-25 13:19:11.770618 , 0 , 0 , 33 , 12
658 , 2023-07-25 13:19:15.550121 , 0 , 0 , 33 , 12
659 , 2023-07-25 13:19:19.322264 , 0 , 0 , 33 , 12
660 , 2023-07-25 13:19:23.113856 , 0 , 0 , 33 , 12
661 , 2023-07-25 13:19:26.921293 , 0 , 0 , 33 , 12
662 , 2023-07-25 13:19:30.722828 , 1 , 0 , 34 , 12
663 , 2023-07-25 13:19:34.501262 , 0 , 0 , 34 , 12
664 , 2023-07-25 13:19:38.250020 , 0 , 0 , 34 , 12
665 , 2023-07-25 13:19:41.992757 , 0 , 0 , 34 , 12
666 , 2023-07-25 13:19:45.721050 , 0 , 0 , 34 , 12
667 , 2023-07-25 13:19:49.438762 , 0 , 0 , 34 , 12
668 , 2023-07-25 13:19:53.193371 , 0 , 0 , 34 , 12
669 , 2023-07-25 13:19:56.960496 , 0 , 0 , 34 , 12
670 , 2023-07-25 13:20:00.736011 , 0 , 0 , 34 , 12
671 , 2023-07-25 13:20:04.502980 , 0 , 0 , 34 , 12
672 , 2023-07-25 13:20:08.271418 , 0 , 0 , 34 , 12
673 , 2023-07-25 13:20:12.023434 , 0 , 0 , 34 , 12
674 , 2023-07-25 13:20:15.779312 , 0 , 0 , 34 , 12
675 , 2023-07-25 13:20:19.516943 , 0 , 0 , 34 , 12
676 , 2023-07-25 13:20:23.247280 , 0 , 0 , 34 , 12
677 , 2023-07-25 13:20:26.997440 , 0 , 0 , 34 , 12
678 , 2023-07-25 13:20:30.783983 , 0 , 0 , 34 , 12
679 , 2023-07-25 13:20:34.525587 , 0 , 0 , 34 , 12
680 , 2023-07-25 13:20:38.288640 , 0 , 0 , 34 , 12
681 , 2023-07-25 13:20:42.024366 , 0 , 0 , 34 , 12
682 , 2023-07-25 13:20:45.755592 , 0 , 0 , 34 , 12
683 , 2023-07-25 13:20:49.475866 , 0 , 0 , 34 , 12
684 , 2023-07-25 13:20:53.271473 , 0 , 0 , 34 , 12
685 , 2023-07-25 13:20:57.004486 , 0 , 0 , 34 , 12
686 , 2023-07-25 13:21:00.754353 , 0 , 0 , 34 , 12
687 , 2023-07-25 13:21:04.508212 , 0 , 0 , 34 , 12
688 , 2023-07-25 13:21:08.241308 , 0 , 0 , 34 , 12
689 , 2023-07-25 13:21:11.967961 , 0 , 0 , 34 , 12
690 , 2023-07-25 13:21:15.692564 , 0 , 0 , 34 , 12
691 , 2023-07-25 13:21:19.437759 , 0 , 0 , 34 , 12
692 , 2023-07-25 13:21:23.191862 , 0 , 0 , 34 , 12
693 , 2023-07-25 13:21:26.924513 , 0 , 0 , 34 , 12
694 , 2023-07-25 13:21:30.640742 , 0 , 0 , 34 , 12
695 , 2023-07-25 13:21:34.463578 , 0 , 0 , 34 , 12
696 , 2023-07-25 13:21:38.166671 , 0 , 0 , 34 , 12
697 , 2023-07-25 13:21:41.865486 , 0 , 0 , 34 , 12
698 , 2023-07-25 13:21:45.589524 , 0 , 0 , 34 , 12
699 , 2023-07-25 13:21:49.336869 , 0 , 0 , 34 , 12
700 , 2023-07-25 13:21:53.083815 , 0 , 0 , 34 , 12
701 , 2023-07-25 13:21:56.796280 , 0 , 0 , 34 , 12
702 , 2023-07-25 13:22:00.523661 , 0 , 0 , 34 , 12
703 , 2023-07-25 13:22:04.306432 , 0 , 0 , 34 , 12
704 , 2023-07-25 13:22:08.067075 , 0 , 0 , 34 , 12
705 , 2023-07-25 13:22:11.830502 , 0 , 0 , 34 , 12
706 , 2023-07-25 13:22:15.591657 , 0 , 0 , 34 , 12
707 , 2023-07-25 13:22:19.402940 , 0 , 0 , 34 , 12
708 , 2023-07-25 13:22:23.129947 , 0 , 0 , 34 , 12
709 , 2023-07-25 13:22:26.931159 , 0 , 0 , 34 , 12
710 , 2023-07-25 13:22:31.101196 , 0 , 0 , 34 , 12
711 , 2023-07-25 13:22:35.424028 , 0 , 0 , 34 , 12
712 , 2023-07-25 13:22:39.726176 , 0 , 0 , 34 , 12
713 , 2023-07-25 13:22:44.068814 , 0 , 0 , 34 , 12
714 , 2023-07-25 13:22:48.378936 , 0 , 0 , 34 , 12
715 , 2023-07-25 13:22:52.700826 , 0 , 0 , 34 , 12
716 , 2023-07-25 13:22:57.004688 , 0 , 0 , 34 , 12
717 , 2023-07-25 13:23:01.288160 , 0 , 0 , 34 , 12
718 , 2023-07-25 13:23:05.564825 , 0 , 0 , 34 , 12
719 , 2023-07-25 13:23:09.883236 , 0 , 0 , 34 , 12
720 , 2023-07-25 13:23:14.259863 , 0 , 0 , 34 , 12
721 , 2023-07-25 13:23:18.543105 , 0 , 0 , 34 , 12
722 , 2023-07-25 13:23:22.885082 , 0 , 0 , 34 , 12
723 , 2023-07-25 13:23:27.250676 , 0 , 0 , 34 , 12
724 , 2023-07-25 13:23:31.607446 , 0 , 0 , 34 , 12
725 , 2023-07-25 13:23:35.908980 , 0 , 0 , 34 , 12
726 , 2023-07-25 13:23:40.329882 , 0 , 0 , 34 , 12
727 , 2023-07-25 13:23:44.661685 , 0 , 0 , 34 , 12
728 , 2023-07-25 13:23:49.200656 , 0 , 0 , 34 , 12
729 , 2023-07-25 13:23:53.222493 , 0 , 0 , 34 , 12
730 , 2023-07-25 13:23:57.213392 , 0 , 0 , 34 , 12
731 , 2023-07-25 13:24:01.195016 , 0 , 0 , 34 , 12
732 , 2023-07-25 13:24:05.023653 , 0 , 0 , 34 , 12
733 , 2023-07-25 13:24:09.349971 , 0 , 0 , 34 , 12
734 , 2023-07-25 13:24:14.334881 , 0 , 0 , 34 , 12
735 , 2023-07-25 13:24:19.319862 , 0 , 0 , 34 , 12
736 , 2023-07-25 13:24:24.027217 , 0 , 0 , 34 , 12
737 , 2023-07-25 13:24:28.536452 , 0 , 0 , 34 , 12
738 , 2023-07-25 13:24:33.022087 , 0 , 0 , 34 , 12
739 , 2023-07-25 13:24:37.483086 , 0 , 0 , 34 , 12
740 , 2023-07-25 13:24:41.967327 , 0 , 0 , 34 , 12
741 , 2023-07-25 13:24:46.423441 , 0 , 0 , 34 , 12
742 , 2023-07-25 13:24:50.889458 , 0 , 0 , 34 , 12
743 , 2023-07-25 13:24:55.283033 , 0 , 0 , 34 , 12
744 , 2023-07-25 13:24:59.802178 , 0 , 0 , 34 , 12
745 , 2023-07-25 13:25:04.231673 , 0 , 0 , 34 , 12
746 , 2023-07-25 13:25:08.676326 , 0 , 0 , 34 , 12
747 , 2023-07-25 13:25:13.104630 , 0 , 0 , 34 , 12
748 , 2023-07-25 13:25:17.647167 , 0 , 0 , 34 , 12
749 , 2023-07-25 13:25:22.096698 , 0 , 0 , 34 , 12
750 , 2023-07-25 13:25:26.608452 , 0 , 0 , 34 , 12
751 , 2023-07-25 13:25:31.044996 , 0 , 0 , 34 , 12
752 , 2023-07-25 13:25:35.505682 , 0 , 0 , 34 , 12
753 , 2023-07-25 13:25:39.964056 , 0 , 0 , 34 , 12
754 , 2023-07-25 13:25:44.420853 , 0 , 0 , 34 , 12
755 , 2023-07-25 13:25:48.955487 , 0 , 0 , 34 , 12
756 , 2023-07-25 13:25:53.339998 , 2 , 0 , 36 , 12
757 , 2023-07-25 13:25:57.759136 , 0 , 0 , 36 , 12
758 , 2023-07-25 13:26:02.200065 , 2 , 0 , 38 , 12
759 , 2023-07-25 13:26:06.689198 , 0 , 0 , 38 , 12
760 , 2023-07-25 13:26:11.305013 , 0 , 0 , 38 , 12
761 , 2023-07-25 13:26:15.884645 , 0 , 0 , 38 , 12
762 , 2023-07-25 13:26:20.462396 , 0 , 0 , 38 , 12
763 , 2023-07-25 13:26:24.942887 , 0 , 0 , 38 , 12
764 , 2023-07-25 13:26:29.485642 , 0 , 0 , 38 , 12
765 , 2023-07-25 13:26:34.038175 , 0 , 0 , 38 , 12
766 , 2023-07-25 13:26:38.542810 , 0 , 0 , 38 , 12
767 , 2023-07-25 13:26:43.076195 , 0 , 0 , 38 , 12
768 , 2023-07-25 13:26:47.713731 , 0 , 0 , 38 , 12
769 , 2023-07-25 13:26:52.532883 , 0 , 0 , 38 , 12
770 , 2023-07-25 13:26:57.243918 , 0 , 0 , 38 , 12
771 , 2023-07-25 13:27:01.825375 , 0 , 0 , 38 , 12
